data,label
"Commenting on agenda item #8.  I am deeply concerned with the consideration of
HaystaqDNA.  This firm is way too partisan and will not be truly independent due to its
work with Democrats like Bernie Sanders.  Not to mention, the company was founded by
Democrat political operatives and still is controlled by them.  Please do not choose
HaystaqDNA. The independent redistricting commission needs to stay ""independent"" so
all voters can have confidence in the new maps and the fairness of the new districts.",no_haystaq_bernie_obama
"Arizonan’s want you to hire an unbiased, fair, and independent company to preform our
Az redistricting. We would like for you to hire National Demographic Corp.  Thank you",yes_NDC#unbiased
"This company is biased and should not be considered in the re-districting for AZ. It is
completely inappropriate.",unbiased
"Do NOT hire a company that is clearly biased and associated with Obama and Sanders!
There has been enough mistrust of our current system.  If there are other vendors like
National Demographics Corp that you can hire, why in the world would you inject more
bias into our system?  I will not stop exposing the bias.  You have an opportunity to build
trust again by using a non biased, independent group!",no_haystaq_bernie_obama#unbiased#yes_NDC
"Why does the chair automatically move to executive session?  Wouldn't it make sense for
the ""Discussion and Possible Action on Legal Counsel Briefing"" to start in a public forum.
Issues that require removal to executive session could be identified during that discussion
and then the commission could make such a decision.  By moving automatically to the
executive session the public has no grasp of the context or of matters that ought to be
public.  It fosters an impression that the commission leans toward secrecy rather than
transparency.",ES#other
"Good morning. I am very concerned the IRC is considering hiring a company that in the
past has admitted to work for Democrat candidates. It is in the interest of the Arizonian
people, and for the sake of a fair democratic process in this Republic to select a mapping
company that is going to be non-partisan and map the districts of the state in an honest
and fair manner.
I urge and humbly request you select any other company other than HaystaqDNA,
previously known as Strategic Telemetry, for these reasons. We know they are absolutely
do have the agenda of mapping the districts in a way that will only benefit the radical
Democratic agenda in the state of AZ. They have previously stated this on their websites
to ""level the playing field by providing individual-level micro-targeting, data analysis,
strategic consulting and other services for DEMOCRATIC CANDIDATES AND
PROGRESSIVE ORGANIZATIONS"".
An unfair and far-left leaning company should not ever be considered to do a job that
requires integrity, honesty, and a sense of true justice.
Again we know this information to be true, you now have been informed of this. Please
hire a more honest, non-partisan company.
Thank you for your time.
Anwar Aragon",no_haystaq_bernie_obama#other
"There is a conflict of interest using an inappropriate biased company for the Redistricting
mapping process. Bernie and Obama should have zero say in what our maps l ke look
like. No NEW Zones For the Illegals that YOU just let IN. We need a reputable Company!!
That Has Arizona's Best Interest on The Forefront.",no_haystaq_bernie_obama#unbiased#other
"Haystaq , the
communist
solution
To even consider this left wing operation is so unArizona as to be criminal. These people
do not have the interests of the citizens of Arizona in their left wing agenda. This is so
unappealing as to require citizen intervention. The system has been abused enough
without waving red flags with hammer and syckles at us.",no_haystaq_bernie_obama#other
"Very
inappropriate
to have
Haystaq in
Arizona for
redistrict
NO
No",no_haystaq_bernie_obama
"Do not use
Haystaq.
Redistricting
should remain
nonpartisan.
Obama & Sanders should have no influence on what AZ maps look like. We need an
independent mapping company so your efforts will have broad public support.",no_haystaq_bernie_obama
"The Haystaq website promotes its affiliation with the Democrat Party. Any redistricting
recommendations in favor of the Democrat Party could be challenged on the basis of bias.",no_haystaq_bernie_obama#unbiased
"No to
HAYSTAQ!!!
Do not hire ""Haystaq.""  It is a company whose ownership has ties to President Obama and
Bernie Sanders, which makes it biased and, therefore, an inappropriate company for the
redistricting process. Bernie Sanders & President Obama should have NOTHING to do
with r redistricting in AZ!",no_haystaq_bernie_obama#unbiased
